USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
USER-015,PROD-037,view,1776785759
USER-048,PROD-003,view,1776786172
USER-032,PROD-117,add_to_cart,1776786671
USER-050,PROD-065,view,1776788163
USER-042,PROD-186,purchase,1776789260
USER-012,PROD-076,view,1776789283
USER-060,PROD-175,view,1776789981
USER-074,PROD-131,view,1776791326
USER-050,PROD-146,view,1776791490
USER-067,PROD-145,view,1776792027
USER-067,PROD-073,view,1776792082
USER-058,PROD-194,view,1776794977
USER-046,PROD-093,view,1776794994
USER-054,PROD-031,add_to_cart,1776796603
USER-046,PROD-085,view,1776797126
USER-032,PROD-198,view,1776799453
USER-026,PROD-004,view,1776801058
USER-009,PROD-143,view,1776801265
USER-068,PROD-200,view,1776801346
USER-015,PROD-109,view,1776803168
USER-007,PROD-199,view,1776803232
USER-030,PROD-178,view,1776804094
USER-049,PROD-019,view,1776806134
USER-069,PROD-034,view,1776806535
USER-069,PROD-010,view,1776807199
USER-050,PROD-144,view,1776807375
USER-009,PROD-146,add_to_cart,1776808283
USER-042,PROD-065,purchase,1776809725
USER-060,PROD-079,view,1776810154
USER-060,PROD-087,view,1776810859
USER-059,PROD-029,view,1776812266
USER-005,PROD-066,view,1776812872
USER-004,PROD-099,view,1776814098
USER-066,PROD-184,view,1776814456
USER-026,PROD-137,view,1776815135
USER-068,PROD-079,view,1776815203
USER-022,PROD-041,view,1776815834
USER-048,PROD-121,add_to_cart,1776817198
USER-032,PROD-128,view,1776820713
USER-064,PROD-103,view,1776822499
USER-015,PROD-126,view,1776823575
USER-046,PROD-127,view,1776825733
USER-041,PROD-034,view,1776826936
USER-008,PROD-158,view,1776827156
USER-049,PROD-167,view,1776827772
USER-045,PROD-027,view,1776827782
USER-039,PROD-156,view,1776827884
USER-057,PROD-046,view,1776830252
USER-033,PROD-106,view,1776831129
USER-019,PROD-062,add_to_cart,1776832231
USER-064,PROD-078,view,1776833735
USER-066,PROD-178,view,1776835219
USER-045,PROD-121,view,1776836188
USER-040,PROD-088,view,1776836273
USER-009,PROD-063,view,1776838192
USER-019,PROD-115,view,1776839199
USER-046,PROD-045,view,1776844254
USER-052,PROD-019,view,1776844600
USER-038,PROD-004,view,1776845214
USER-017,PROD-032,view,1776845478
USER-021,PROD-119,add_to_cart,1776845996
USER-027,PROD-146,view,1776846117
USER-055,PROD-009,view,1776846442
USER-065,PROD-112,view,1776847231
USER-067,PROD-036,purchase,1776847234
USER-008,PROD-031,view,1776848825
USER-026,PROD-133,view,1776850510
USER-050,PROD-133,view,1776852367
USER-071,PROD-158,view,1776853796
USER-010,PROD-080,view,1776853828
USER-045,PROD-127,view,1776854154
USER-034,PROD-119,view,1776854596
USER-026,PROD-143,view,1776855573
USER-063,PROD-048,view,1776857298
USER-021,PROD-002,view,1776858461
USER-047,PROD-119,purchase,1776862119
USER-018,PROD-045,add_to_cart,1776862778
USER-035,PROD-106,view,1776864269
USER-049,PROD-051,add_to_cart,1776864674
USER-046,PROD-064,view,1776864712
USER-064,PROD-151,view,1776866730
USER-031,PROD-173,view,1776867149
USER-020,PROD-047,view,1776867278
USER-045,PROD-095,view,1776867615
USER-070,PROD-012,view,1776867886
USER-065,PROD-089,view,1776867990
USER-041,PROD-071,view,1776868103
USER-056,PROD-048,view,1776869109
USER-059,PROD-137,view,1776869683
USER-014,PROD-089,view,1776869908
USER-031,PROD-162,view,1776870141
USER-022,PROD-122,view,1776870477
USER-034,PROD-063,view,1776871858
USER-036,PROD-200,view,1776876118
USER-027,PROD-047,add_to_cart,1776876446
USER-001,PROD-131,add_to_cart,1776877654
USER-047,PROD-039,add_to_cart,1776877954
USER-015,PROD-062,view,1776878279
USER-065,PROD-150,view,1776878497
USER-019,PROD-178,view,1776878836
USER-061,PROD-176,add_to_cart,1776879458
USER-075,PROD-182,view,1776881000
USER-008,PROD-192,add_to_cart,1776881024
USER-042,PROD-092,add_to_cart,1776882027
USER-070,PROD-036,view,1776882955
USER-051,PROD-185,purchase,1776885027
USER-053,PROD-187,view,1776885091
USER-032,PROD-100,view,1776885562
USER-050,PROD-142,view,1776885624
USER-018,PROD-019,add_to_cart,1776885858
USER-075,PROD-110,view,1776886836
USER-025,PROD-097,view,1776887495
USER-033,PROD-032,add_to_cart,1776889489
USER-016,PROD-035,view,1776890842
USER-045,PROD-093,add_to_cart,1776892169
USER-019,PROD-080,view,1776896907
USER-063,PROD-129,view,1776897950
USER-074,PROD-077,view,1776898299
USER-067,PROD-095,view,1776900739
USER-043,PROD-134,view,1776900832
USER-011,PROD-198,view,1776901518
USER-012,PROD-020,view,1776901577
USER-037,PROD-058,view,1776903854
USER-071,PROD-164,view,1776904522
USER-022,PROD-052,view,1776904678
USER-016,PROD-090,add_to_cart,1776906622
USER-061,PROD-120,view,1776908303
USER-030,PROD-139,view,1776909049
USER-060,PROD-126,view,1776909411
USER-001,PROD-022,view,1776909437
USER-025,PROD-138,purchase,1776910145
USER-003,PROD-070,view,1776911058
USER-044,PROD-062,add_to_cart,1776911646
USER-004,PROD-114,view,1776912733
USER-003,PROD-054,purchase,1776913599
USER-059,PROD-096,add_to_cart,1776914051
USER-020,PROD-198,view,1776915772
USER-012,PROD-040,view,1776918276
USER-064,PROD-131,view,1776918420
USER-071,PROD-091,view,1776918937
USER-062,PROD-156,purchase,1776921192
USER-011,PROD-096,add_to_cart,1776922134
USER-059,PROD-158,view,1776922446
USER-028,PROD-137,view,1776922951
USER-065,PROD-071,view,1776924254
USER-033,PROD-022,view,1776926739
USER-042,PROD-150,add_to_cart,1776927395
USER-023,PROD-163,view,1776928669
USER-073,PROD-116,view,1776929649
USER-001,PROD-095,view,1776929764
USER-043,PROD-064,purchase,1776930705
USER-045,PROD-021,add_to_cart,1776930977
USER-028,PROD-140,view,1776931590
USER-026,PROD-076,view,1776932205
USER-017,PROD-092,view,1776932420
USER-017,PROD-164,purchase,1776932676
USER-015,PROD-174,view,1776933228
USER-063,PROD-099,purchase,1776933520
USER-044,PROD-016,view,1776936163
USER-045,PROD-083,view,1776936269
USER-069,PROD-171,view,1776936309
USER-034,PROD-141,add_to_cart,1776937530
USER-048,PROD-095,view,1776938350
USER-017,PROD-083,view,1776939693
USER-044,PROD-050,view,1776941149
USER-029,PROD-176,view,1776941464
USER-013,PROD-169,purchase,1776941553
USER-029,PROD-169,view,1776943947
USER-074,PROD-086,add_to_cart,1776944271
USER-041,PROD-045,add_to_cart,1776945548
USER-062,PROD-131,add_to_cart,1776946282
USER-038,PROD-095,view,1776947092
USER-024,PROD-001,purchase,1776947138
USER-036,PROD-097,view,1776948112
USER-034,PROD-075,view,1776948120
USER-045,PROD-099,view,1776950315
USER-054,PROD-138,add_to_cart,1776950469
USER-013,PROD-177,view,1776950541
USER-059,PROD-070,view,1776951586
USER-038,PROD-151,view,1776952260
USER-002,PROD-083,purchase,1776952327
USER-037,PROD-068,view,1776952864
USER-064,PROD-156,view,1776953246
USER-027,PROD-034,view,1776953427
USER-038,PROD-151,view,1776954047
USER-005,PROD-003,purchase,1776958090
USER-049,PROD-057,view,1776958641
USER-018,PROD-152,purchase,1776959020
USER-020,PROD-193,add_to_cart,1776959066
USER-021,PROD-034,view,1776959905
USER-057,PROD-129,view,1776961033
USER-007,PROD-159,view,1776961781
USER-072,PROD-024,view,1776962814
USER-013,PROD-170,view,1776963893
USER-002,PROD-173,view,1776966840
USER-066,PROD-130,view,1776968609
USER-068,PROD-072,view,1776971983
USER-074,PROD-060,view,1776972975
USER-072,PROD-092,view,1776973156
USER-075,PROD-148,add_to_cart,1776974075
USER-057,PROD-080,view,1776974819
USER-001,PROD-131,view,1776977652
USER-009,PROD-173,view,1776977759
USER-007,PROD-124,add_to_cart,1776978139
USER-035,PROD-165,view,1776979491
USER-012,PROD-132,add_to_cart,1776980424
USER-069,PROD-174,add_to_cart,1776980540
USER-041,PROD-131,view,1776980621
USER-043,PROD-031,view,1776980978
USER-007,PROD-026,add_to_cart,1776983375
USER-010,PROD-139,view,1776984979
USER-010,PROD-142,view,1776985393
USER-009,PROD-048,view,1776985570
USER-005,PROD-175,add_to_cart,1776988237
USER-058,PROD-199,view,1776988703
USER-056,PROD-116,add_to_cart,1776988971
USER-002,PROD-167,view,1776988974
USER-007,PROD-016,view,1776990262
USER-047,PROD-160,view,1776990350
USER-063,PROD-181,view,1776990635
USER-056,PROD-157,view,1776994563
USER-050,PROD-098,view,1776995010
USER-031,PROD-016,view,1776996635
USER-061,PROD-172,add_to_cart,1776996981
USER-057,PROD-074,view,1776998066
USER-007,PROD-162,view,1777000610
USER-066,PROD-006,view,1777002264
USER-059,PROD-172,view,1777002670
USER-035,PROD-043,view,1777003295
USER-074,PROD-056,view,1777003728
USER-068,PROD-126,view,1777003797
USER-062,PROD-029,view,1777004098
USER-036,PROD-119,view,1777004585
USER-031,PROD-016,view,1777004742
USER-060,PROD-076,view,1777005303
USER-031,PROD-167,view,1777006246
USER-006,PROD-177,view,1777006389
USER-055,PROD-069,view,1777007904
USER-026,PROD-009,view,1777009180
USER-070,PROD-034,add_to_cart,1777009302
USER-063,PROD-188,view,1777009355
USER-036,PROD-129,add_to_cart,1777009511
USER-022,PROD-137,add_to_cart,1777009541
USER-074,PROD-052,view,1777010612
USER-010,PROD-041,view,1777010841
USER-029,PROD-149,view,1777011128
USER-042,PROD-181,view,1777011724
USER-042,PROD-187,view,1777012380
USER-016,PROD-072,view,1777013126
USER-030,PROD-163,view,1777013839
USER-039,PROD-093,add_to_cart,1777014664
USER-055,PROD-043,view,1777014805
USER-018,PROD-097,view,1777015305
USER-051,PROD-002,view,1777016565
USER-001,PROD-109,view,1777017145
USER-073,PROD-159,add_to_cart,1777019151
USER-066,PROD-045,add_to_cart,1777019700
USER-042,PROD-021,view,1777019895
USER-047,PROD-130,view,1777020621
USER-033,PROD-029,view,1777026385
USER-041,PROD-175,view,1777026895
USER-064,PROD-067,view,1777028310
USER-057,PROD-005,view,1777030143
USER-026,PROD-170,purchase,1777030557
USER-034,PROD-024,view,1777033948
USER-025,PROD-075,view,1777037027
USER-026,PROD-030,view,1777037454
USER-010,PROD-131,view,1777038732
USER-031,PROD-037,view,1777039457
USER-032,PROD-096,purchase,1777040582
USER-026,PROD-031,view,1777040890
USER-043,PROD-169,view,1777041319
USER-021,PROD-071,add_to_cart,1777045852
USER-067,PROD-076,add_to_cart,1777047647
USER-011,PROD-169,view,1777047789
USER-039,PROD-024,view,1777049020
USER-038,PROD-081,view,1777049123
USER-049,PROD-161,view,1777049796
USER-072,PROD-165,view,1777050259
USER-022,PROD-164,view,1777050416
USER-030,PROD-053,view,1777052312
USER-055,PROD-077,view,1777052599
USER-055,PROD-040,view,1777052722
USER-013,PROD-129,view,1777053233
USER-059,PROD-054,view,1777053388
USER-058,PROD-184,add_to_cart,1777053760
USER-064,PROD-185,view,1777054345
USER-024,PROD-171,view,1777056276
USER-003,PROD-008,view,1777057786
USER-070,PROD-002,view,1777057972
USER-061,PROD-114,view,1777060636
USER-027,PROD-100,add_to_cart,1777062471
USER-049,PROD-070,view,1777063550
USER-039,PROD-036,view,1777064647
USER-060,PROD-091,view,1777065568
USER-049,PROD-012,add_to_cart,1777065804
USER-056,PROD-102,view,1777066204
USER-069,PROD-068,view,1777067325
USER-062,PROD-081,view,1777067478
USER-070,PROD-196,view,1777071325
USER-041,PROD-112,view,1777071435
USER-037,PROD-081,view,1777071940
USER-036,PROD-167,view,1777072465
USER-036,PROD-075,view,1777074840
USER-040,PROD-083,view,1777075689
USER-067,PROD-081,view,1777075815
USER-012,PROD-014,add_to_cart,1777076061
USER-031,PROD-006,add_to_cart,1777076788
USER-065,PROD-101,view,1777076924
USER-043,PROD-119,view,1777077796
USER-001,PROD-112,view,1777078799
USER-009,PROD-095,view,1777078859
USER-069,PROD-162,view,1777079100
USER-013,PROD-184,view,1777079877
USER-050,PROD-168,view,1777079930
USER-025,PROD-158,view,1777084621
USER-016,PROD-007,add_to_cart,1777087774
USER-024,PROD-074,view,1777090067
USER-030,PROD-109,view,1777090269
USER-065,PROD-008,view,1777093675
USER-051,PROD-011,view,1777093865
USER-032,PROD-193,view,1777095698
USER-029,PROD-158,view,1777095840
USER-066,PROD-040,view,1777095925
USER-074,PROD-026,view,1777096356
USER-042,PROD-122,view,1777097242
USER-034,PROD-032,view,1777097867
USER-025,PROD-152,view,1777099328
USER-042,PROD-146,view,1777099878
USER-020,PROD-149,view,1777100168
USER-033,PROD-016,add_to_cart,1777100391
USER-007,PROD-170,view,1777100934
USER-057,PROD-050,add_to_cart,1777103083
USER-005,PROD-037,add_to_cart,1777103285
USER-075,PROD-183,view,1777104352
USER-055,PROD-039,view,1777105320
USER-026,PROD-017,view,1777108784
USER-075,PROD-157,view,1777112558
USER-044,PROD-190,view,1777113105
USER-054,PROD-131,add_to_cart,1777114204
USER-071,PROD-029,view,1777116107
USER-054,PROD-148,view,1777117191
USER-071,PROD-174,add_to_cart,1777118235
USER-016,PROD-091,add_to_cart,1777119538
USER-026,PROD-035,view,1777119899
USER-033,PROD-031,view,1777121003
USER-036,PROD-072,view,1777123691
USER-046,PROD-016,view,1777123752
USER-060,PROD-019,view,1777126001
USER-064,PROD-031,add_to_cart,1777126867
USER-026,PROD-070,view,1777127192
USER-067,PROD-109,view,1777129509
USER-075,PROD-116,view,1777131911
USER-037,PROD-053,view,1777132012
USER-035,PROD-077,add_to_cart,1777133059
USER-020,PROD-149,view,1777135962
USER-075,PROD-184,view,1777136992
USER-043,PROD-070,view,1777139282
USER-054,PROD-136,view,1777139500
USER-073,PROD-017,purchase,1777139767
USER-014,PROD-091,view,1777140128
USER-021,PROD-005,view,1777141142
USER-050,PROD-178,add_to_cart,1777143638
USER-064,PROD-020,view,1777143655
USER-019,PROD-127,view,1777146299
USER-013,PROD-177,view,1777147242
USER-019,PROD-090,add_to_cart,1777147306
USER-042,PROD-099,view,1777148571
USER-022,PROD-156,view,1777150174
USER-074,PROD-133,purchase,1777150281
USER-011,PROD-170,view,1777152709
USER-075,PROD-200,add_to_cart,1777152920
USER-054,PROD-039,view,1777152956
USER-065,PROD-011,view,1777153669
USER-049,PROD-163,view,1777153789
USER-001,PROD-168,view,1777157471
USER-024,PROD-079,view,1777157851
USER-017,PROD-160,view,1777158567
USER-050,PROD-147,view,1777158940
USER-074,PROD-043,view,1777158963
USER-037,PROD-143,view,1777160683
USER-011,PROD-179,view,1777161061
USER-030,PROD-163,view,1777162135
USER-048,PROD-087,purchase,1777164111
USER-002,PROD-084,view,1777164301
USER-043,PROD-012,view,1777164855
USER-056,PROD-085,view,1777165784
USER-044,PROD-060,view,1777166356
USER-006,PROD-194,view,1777168994
USER-031,PROD-139,add_to_cart,1777171952
USER-034,PROD-025,view,1777172491
USER-052,PROD-195,add_to_cart,1777172592
USER-014,PROD-092,add_to_cart,1777173897
USER-018,PROD-109,view,1777173913
USER-008,PROD-029,add_to_cart,1777175109
USER-039,PROD-130,view,1777176039
USER-016,PROD-064,view,1777176416
USER-055,PROD-099,view,1777176463
USER-008,PROD-195,view,1777176974
USER-041,PROD-094,view,1777177728
USER-003,PROD-001,view,1777178855
USER-015,PROD-038,view,1777180442
USER-063,PROD-182,view,1777180540
USER-069,PROD-088,add_to_cart,1777181056
USER-045,PROD-057,purchase,1777183927
USER-028,PROD-118,view,1777184289
USER-053,PROD-049,add_to_cart,1777184770
USER-017,PROD-119,view,1777185445
USER-064,PROD-115,view,1777185493
USER-008,PROD-117,view,1777185886
USER-008,PROD-113,view,1777191187
USER-033,PROD-038,view,1777191698
USER-068,PROD-019,view,1777193692
USER-014,PROD-043,view,1777194202
USER-018,PROD-030,view,1777196076
USER-032,PROD-089,view,1777197390
USER-048,PROD-122,view,1777198193
USER-064,PROD-098,add_to_cart,1777198195
USER-043,PROD-050,purchase,1777199009
USER-069,PROD-147,purchase,1777199539
USER-025,PROD-090,purchase,1777200372
USER-001,PROD-107,view,1777200399
USER-037,PROD-038,add_to_cart,1777200932
USER-008,PROD-126,view,1777201040
USER-027,PROD-157,view,1777201790
USER-054,PROD-189,add_to_cart,1777202199
USER-026,PROD-059,view,1777203153
USER-066,PROD-062,view,1777204357
USER-040,PROD-146,view,1777204621
USER-039,PROD-066,view,1777204787
USER-033,PROD-113,view,1777205896
USER-063,PROD-113,purchase,1777205972
USER-048,PROD-082,view,1777206603
USER-036,PROD-001,view,1777206704
USER-035,PROD-170,view,1777207891
USER-032,PROD-127,view,1777208701
USER-006,PROD-019,view,1777209909
USER-050,PROD-131,view,1777212147
USER-036,PROD-078,add_to_cart,1777212584
USER-049,PROD-056,view,1777213382
USER-053,PROD-140,view,1777214895
USER-043,PROD-044,purchase,1777216931
USER-063,PROD-077,view,1777218518
USER-027,PROD-074,view,1777218886
USER-015,PROD-151,purchase,1777219690
USER-073,PROD-058,view,1777220715
USER-018,PROD-103,view,1777221953
USER-017,PROD-064,view,1777222397
USER-035,PROD-165,add_to_cart,1777224773
USER-050,PROD-193,view,1777226563
USER-049,PROD-170,view,1777227168
USER-018,PROD-117,view,1777227212
USER-018,PROD-143,view,1777228570
USER-056,PROD-141,view,1777228628
USER-002,PROD-155,view,1777229125
USER-046,PROD-097,view,1777229776
USER-069,PROD-172,view,1777230890
USER-028,PROD-044,view,1777231672
USER-028,PROD-001,view,1777232736
USER-034,PROD-129,purchase,1777233980
USER-020,PROD-056,view,1777234279
USER-014,PROD-169,view,1777234631
USER-065,PROD-066,view,1777235164
USER-004,PROD-173,view,1777235622
USER-024,PROD-032,purchase,1777235730
USER-031,PROD-008,view,1777236062
USER-046,PROD-069,purchase,1777236983
USER-028,PROD-141,view,1777237211
USER-041,PROD-104,view,1777238278
USER-015,PROD-045,view,1777239898
USER-052,PROD-164,add_to_cart,1777240557
USER-058,PROD-198,view,1777240944
USER-019,PROD-021,purchase,1777242197
USER-064,PROD-094,view,1777242264
USER-027,PROD-044,view,1777242766
USER-052,PROD-026,view,1777243009
USER-026,PROD-178,view,1777243279
USER-047,PROD-154,view,1777245655
USER-044,PROD-068,view,1777246542
USER-038,PROD-035,view,1777248508
USER-069,PROD-160,view,1777250607
USER-030,PROD-034,view,1777252238
USER-035,PROD-178,view,1777252324
USER-043,PROD-038,view,1777252734
USER-006,PROD-143,view,1777253622
USER-044,PROD-068,add_to_cart,1777253744
USER-064,PROD-090,add_to_cart,1777254202
USER-022,PROD-052,add_to_cart,1777255894
USER-058,PROD-006,view,1777256542
USER-039,PROD-014,purchase,1777257105
USER-063,PROD-097,add_to_cart,1777259286
USER-031,PROD-181,view,1777259478
USER-040,PROD-111,view,1777259603
USER-072,PROD-099,view,1777260308
USER-064,PROD-139,view,1777261912
USER-064,PROD-078,view,1777263030
USER-003,PROD-115,view,1777263122
USER-020,PROD-128,view,1777265243
USER-058,PROD-156,add_to_cart,1777265847
USER-066,PROD-184,view,1777266182
USER-043,PROD-182,view,1777266458
USER-006,PROD-164,view,1777266667
USER-053,PROD-098,view,1777266927
USER-071,PROD-129,purchase,1777267274
USER-032,PROD-108,view,1777268603
USER-056,PROD-003,view,1777269323
USER-051,PROD-115,view,1777273904
USER-014,PROD-125,view,1777274168
USER-064,PROD-072,purchase,1777275205
USER-035,PROD-086,view,1777276505
USER-006,PROD-128,add_to_cart,1777278363
USER-030,PROD-164,view,1777278440
USER-061,PROD-162,view,1777278983
USER-017,PROD-056,add_to_cart,1777282065
USER-038,PROD-196,add_to_cart,1777282907
USER-064,PROD-139,view,1777286988
USER-004,PROD-171,view,1777291361
USER-016,PROD-163,add_to_cart,1777294071
USER-061,PROD-163,view,1777294531
USER-038,PROD-055,view,1777294628
USER-003,PROD-058,view,1777297385
USER-073,PROD-119,view,1777297687
USER-017,PROD-086,purchase,1777299814
USER-063,PROD-109,view,1777299928
USER-023,PROD-123,view,1777304968
USER-016,PROD-117,view,1777305349
USER-055,PROD-095,add_to_cart,1777305796
USER-048,PROD-049,view,1777306369
USER-032,PROD-197,view,1777306562
USER-035,PROD-173,view,1777309260
USER-022,PROD-026,view,1777312704
USER-026,PROD-095,view,1777313385
USER-062,PROD-200,view,1777313398
USER-048,PROD-169,view,1777314157
USER-062,PROD-073,view,1777314587
USER-041,PROD-166,view,1777315600
USER-020,PROD-144,add_to_cart,1777316295
USER-068,PROD-010,view,1777316506
USER-073,PROD-155,view,1777317588
USER-067,PROD-095,view,1777318485
USER-011,PROD-032,view,1777318588
USER-059,PROD-152,view,1777319102
USER-045,PROD-096,view,1777319764
USER-006,PROD-105,view,1777320900
USER-042,PROD-137,view,1777320994
USER-033,PROD-015,view,1777322195
USER-026,PROD-167,view,1777323181
USER-047,PROD-123,add_to_cart,1777324409
USER-023,PROD-161,add_to_cart,1777325734
USER-007,PROD-156,view,1777328071
USER-008,PROD-028,add_to_cart,1777329109
USER-023,PROD-089,add_to_cart,1777329455
USER-061,PROD-113,view,1777332957
USER-010,PROD-163,view,1777333875
USER-065,PROD-021,view,1777334291
USER-070,PROD-025,view,1777334953
USER-008,PROD-177,add_to_cart,1777335369
USER-044,PROD-039,view,1777335738
USER-074,PROD-141,view,1777337108
USER-017,PROD-019,view,1777337153
USER-061,PROD-171,view,1777337359
USER-041,PROD-038,view,1777337959
USER-054,PROD-102,add_to_cart,1777338113
USER-074,PROD-068,view,1777340940
USER-016,PROD-130,add_to_cart,1777342465
USER-058,PROD-158,view,1777343232
USER-068,PROD-126,view,1777344856
USER-046,PROD-042,view,1777344899
USER-035,PROD-025,add_to_cart,1777345472
USER-064,PROD-103,view,1777346376
USER-043,PROD-121,view,1777347032
USER-004,PROD-088,view,1777347433
USER-050,PROD-174,view,1777347935
USER-005,PROD-010,view,1777349628
USER-066,PROD-071,view,1777351591
USER-027,PROD-044,view,1777353739
USER-040,PROD-011,view,1777354088
USER-005,PROD-103,view,1777354280
USER-019,PROD-196,view,1777355207
USER-074,PROD-181,view,1777355273
USER-016,PROD-025,view,1777359432
USER-070,PROD-082,view,1777360905
USER-035,PROD-122,view,1777361233
USER-072,PROD-070,view,1777362543
USER-047,PROD-115,view,1777363635
USER-050,PROD-151,view,1777364130
USER-002,PROD-107,add_to_cart,1777364887
USER-068,PROD-193,view,1777364890
USER-023,PROD-169,view,1777365000
USER-070,PROD-034,view,1777365586
USER-039,PROD-180,purchase,1777366025
USER-005,PROD-151,view,1777366673
USER-056,PROD-094,view,1777366740
USER-034,PROD-171,view,1777366933
USER-053,PROD-067,add_to_cart,1777367669
USER-046,PROD-153,view,1777368352
USER-045,PROD-003,add_to_cart,1777368997
USER-011,PROD-176,add_to_cart,1777369045
USER-014,PROD-200,view,1777369879
USER-055,PROD-082,view,1777370030
USER-039,PROD-059,purchase,1777370296
USER-053,PROD-042,view,1777371355
USER-045,PROD-074,view,1777371425
USER-066,PROD-049,view,1777372718
USER-015,PROD-097,view,1777373256
USER-004,PROD-079,view,1777374606
USER-053,PROD-021,view,1777376022
USER-045,PROD-049,purchase,1777376605
USER-009,PROD-063,purchase,1777376825
USER-015,PROD-121,view,1777376968
USER-066,PROD-122,view,1777377290
USER-060,PROD-028,add_to_cart,1777378585
USER-048,PROD-133,view,1777378879
USER-007,PROD-080,view,1777381657
USER-047,PROD-139,view,1777382035
USER-053,PROD-051,view,1777384025
USER-029,PROD-063,add_to_cart,1777384348
USER-020,PROD-198,view,1777386194
USER-045,PROD-154,view,1777386285
USER-045,PROD-057,add_to_cart,1777387095
USER-073,PROD-066,view,1777388274
USER-052,PROD-098,view,1777389299
USER-046,PROD-128,view,1777389438
USER-059,PROD-163,view,1777390615
USER-022,PROD-110,view,1777390670
USER-047,PROD-136,view,1777390749
USER-005,PROD-159,view,1777391988
USER-014,PROD-104,view,1777392019
USER-062,PROD-015,view,1777393436
USER-024,PROD-098,view,1777393687
USER-055,PROD-141,view,1777393838
USER-040,PROD-095,view,1777394218
USER-050,PROD-159,add_to_cart,1777394573
USER-054,PROD-150,view,1777395553
USER-074,PROD-068,add_to_cart,1777399499
USER-073,PROD-131,view,1777399624
USER-069,PROD-007,view,1777404191
USER-033,PROD-090,view,1777405579
USER-060,PROD-174,view,1777407626
USER-037,PROD-175,view,1777408149
USER-021,PROD-114,view,1777408230
USER-007,PROD-113,view,1777409059
USER-037,PROD-159,view,1777409676
USER-013,PROD-123,purchase,1777409973
USER-024,PROD-016,view,1777411180
USER-025,PROD-178,purchase,1777411693
USER-003,PROD-108,view,1777414975
USER-044,PROD-052,view,1777415199
USER-065,PROD-091,view,1777416654
USER-072,PROD-082,add_to_cart,1777416919
USER-046,PROD-112,view,1777417538
USER-049,PROD-002,view,1777419093
USER-063,PROD-036,view,1777420564
USER-035,PROD-091,view,1777421673
USER-075,PROD-137,add_to_cart,1777421976
USER-049,PROD-050,view,1777423343
USER-052,PROD-021,view,1777424088
USER-017,PROD-132,view,1777424266
USER-065,PROD-194,view,1777424313
USER-032,PROD-087,view,1777428655
USER-042,PROD-185,add_to_cart,1777429474
USER-067,PROD-155,view,1777430223
USER-029,PROD-053,view,1777431077
USER-018,PROD-090,add_to_cart,1777431231
USER-017,PROD-133,view,1777431614
USER-068,PROD-199,view,1777431950
USER-053,PROD-067,view,1777432366
USER-029,PROD-179,view,1777432398
USER-033,PROD-089,add_to_cart,1777432877
USER-023,PROD-162,view,1777435598
USER-051,PROD-038,view,1777435734
USER-065,PROD-188,view,1777435841
USER-075,PROD-153,add_to_cart,1777436400
USER-071,PROD-005,view,1777437322
USER-001,PROD-111,view,1777438069
USER-051,PROD-103,view,1777438119
USER-070,PROD-017,view,1777438526
USER-048,PROD-084,view,1777438534
USER-037,PROD-154,view,1777438558
USER-062,PROD-114,view,1777439522
USER-062,PROD-169,view,1777440025
USER-049,PROD-129,view,1777440722
USER-061,PROD-179,view,1777443138
USER-017,PROD-117,view,1777444195
USER-040,PROD-155,add_to_cart,1777444974
USER-043,PROD-116,view,1777445227
USER-022,PROD-021,add_to_cart,1777446735
USER-067,PROD-189,view,1777447164
USER-033,PROD-010,view,1777449085
USER-023,PROD-171,view,1777449481
USER-072,PROD-131,add_to_cart,1777449568
USER-020,PROD-058,view,1777450291
USER-055,PROD-041,view,1777452335
USER-063,PROD-102,view,1777453310
USER-033,PROD-200,view,1777456453
USER-062,PROD-080,view,1777458259
USER-041,PROD-090,view,1777461793
USER-030,PROD-019,view,1777461870
USER-038,PROD-080,view,1777461918
USER-024,PROD-161,view,1777463534
USER-054,PROD-111,view,1777464745
USER-007,PROD-082,view,1777465101
USER-034,PROD-035,view,1777467347
USER-015,PROD-141,view,1777468865
USER-036,PROD-129,purchase,1777468969
USER-016,PROD-186,view,1777469062
USER-032,PROD-116,view,1777469718
USER-015,PROD-046,view,1777472009
USER-052,PROD-105,view,1777475773
USER-015,PROD-139,view,1777475856
USER-048,PROD-122,view,1777476222
USER-045,PROD-068,view,1777481151
USER-011,PROD-179,view,1777484131
USER-029,PROD-065,purchase,1777484563
USER-046,PROD-011,view,1777484936
USER-070,PROD-012,view,1777485735
USER-033,PROD-008,view,1777485826
USER-044,PROD-186,view,1777485972
USER-062,PROD-019,add_to_cart,1777486593
USER-010,PROD-151,view,1777489642
USER-001,PROD-136,view,1777490247
USER-058,PROD-044,add_to_cart,1777492554
USER-021,PROD-089,add_to_cart,1777493363
USER-032,PROD-125,view,1777493568
USER-033,PROD-015,view,1777497441
USER-025,PROD-099,view,1777497505
USER-069,PROD-023,view,1777498568
USER-068,PROD-093,view,1777498884
USER-009,PROD-068,view,1777499283
USER-070,PROD-074,purchase,1777499537
USER-041,PROD-119,add_to_cart,1777500079
USER-060,PROD-096,add_to_cart,1777500133
USER-067,PROD-115,view,1777504012
USER-042,PROD-121,view,1777504440
USER-069,PROD-165,view,1777504453
USER-012,PROD-008,view,1777504492
USER-045,PROD-003,view,1777505004
USER-055,PROD-015,view,1777505799
